,number_of_group,type_occasion,start_date,end_date,internal_occasion,device,devicecode,qauntity_package_one,quantity_package_double,>420,r-a
0,16,receipt,2019-08-21 02:11:29,2019-08-21 02:12:57,1,160,2861,0,1,,
0,17,pack,2019-08-21 02:19:12,2019-08-21 02:19:53,1,160,2861,,,,
0,17,pack,2019-08-21 02:20:45,2019-08-21 02:21:24,1,160,2861,,,,
0,17,receipt,2019-08-21 02:19:02,2019-08-21 02:22:24,1,160,2861,0,2,,
0,18,pack,2019-08-21 02:23:56,2019-08-21 02:24:37,1,160,2861,,,,
0,18,receipt,2019-08-21 02:23:48,2019-08-21 02:25:23,1,160,2861,0,1,,
0,19,pack,2019-08-21 02:45:37,2019-08-21 02:46:19,1,160,2861,,,,
0,19,receipt,2019-08-21 02:45:19,2019-08-21 02:47:04,1,160,2861,0,1,,
0,20,pack,2019-08-21 02:49:32,2019-08-21 02:50:15,1,160,2861,,,,
0,20,receipt,2019-08-21 02:49:16,2019-08-21 02:50:56,1,160,2861,0,1,,
0,21,pack,2019-08-21 03:22:53,2019-08-21 03:23:38,1,160,2861,,,,
0,21,receipt,2019-08-21 03:22:45,2019-08-21 03:24:27,1,160,2861,0,1,,
0,22,pack,2019-08-21 03:25:05,2019-08-21 03:25:44,1,160,2861,,,,
0,22,receipt,2019-08-21 03:24:56,2019-08-21 03:26:39,1,160,2861,0,1,,
0,23,pack,2019-08-21 03:27:41,2019-08-21 03:28:22,1,160,2861,,,,
0,23,alarm,2019-08-21 03:29:17,None,0,160,2861,,,,
0,23,pack,2019-08-21 03:30:25,2019-08-21 03:31:05,1,160,2861,,,,
0,23,receipt,2019-08-21 03:36:36,2019-08-21 03:37:04,0,160,2861,0,2,,
0,24,pack,2019-08-21 03:37:45,2019-08-21 03:38:23,1,160,2861,,,,
0,24,pack,2019-08-21 03:39:14,2019-08-21 03:39:52,1,160,2861,,,,
0,24,receipt,2019-08-21 03:37:34,2019-08-21 03:40:49,1,160,2861,0,2,,
0,25,pack,2019-08-21 03:41:30,2019-08-21 03:42:26,1,160,2861,,,,
0,25,receipt,2019-08-21 03:41:17,2019-08-21 03:43:26,1,160,2861,0,1,,
0,26,pack,2019-08-21 04:03:14,2019-08-21 04:03:58,1,160,2861,,,,
0,26,receipt,2019-08-21 04:03:05,2019-08-21 04:05:00,1,160,2861,0,1,,
0,27,pack,2019-08-21 04:12:10,2019-08-21 04:12:51,1,160,2861,,,,
0,27,receipt,2019-08-21 04:12:01,2019-08-21 04:13:38,1,160,2861,0,1,,
0,28,pack,2019-08-21 04:16:32,2019-08-21 04:17:14,1,160,2861,,,,
0,28,receipt,2019-08-21 04:16:22,2019-08-21 04:18:45,1,160,2861,0,1,,
0,29,pack,2019-08-21 04:19:27,2019-08-21 04:20:07,1,160,2861,,,,
0,29,receipt,2019-08-21 04:19:10,2019-08-21 04:20:58,1,160,2861,0,1,,
0,30,pack,2019-08-21 04:22:07,2019-08-21 04:22:49,1,160,2861,,,,
0,30,receipt,2019-08-21 04:21:56,2019-08-21 04:24:01,1,160,2861,0,1,,
0,31,pack,2019-08-21 04:26:50,2019-08-21 04:27:33,1,160,2861,,,,
0,31,pack,2019-08-21 04:28:21,2019-08-21 04:29:03,1,160,2861,,,,
0,31,receipt,2019-08-21 04:26:41,2019-08-21 04:30:08,1,160,2861,0,2,,
0,32,pack,2019-08-21 04:30:45,2019-08-21 04:31:26,1,160,2861,,,,
0,32,receipt,2019-08-21 04:30:36,2019-08-21 04:32:12,1,160,2861,0,1,,
0,33,pack,2019-08-21 04:32:46,2019-08-21 04:33:28,1,160,2861,,,,
0,33,receipt,2019-08-21 04:32:38,2019-08-21 04:34:15,1,160,2861,0,1,,
0,34,pack,2019-08-21 04:39:34,2019-08-21 04:40:18,1,160,2861,,,,
0,34,receipt,2019-08-21 04:39:26,2019-08-21 04:41:16,1,160,2861,0,1,,
0,35,pack,2019-08-21 04:45:34,2019-08-21 04:47:10,1,160,2861,,,,
0,35,issue,2019-08-21 04:47:10,None,1,160,2861,,,,
0,35,issue,2019-08-21 04:47:10,None,1,160,2861,,,,
0,35,receipt,2019-08-21 04:54:27,2019-08-21 04:55:20,0,160,2861,0,1,,
0,36,pack,2019-08-21 04:58:23,2019-08-21 04:58:35,1,160,2861,,,,
0,36,issue,2019-08-21 04:58:35,None,1,160,2861,,,,
0,36,issue,2019-08-21 04:58:35,None,1,160,2861,,,,
0,36,issue,2019-08-21 04:58:35,None,1,160,2861,,,,
0,36,pack,2019-08-21 04:59:19,2019-08-21 05:00:10,1,160,2861,,,,
0,36,pack,2019-08-21 05:00:50,2019-08-21 05:01:28,1,160,2861,,,,
0,36,receipt,2019-08-21 04:58:09,2019-08-21 05:02:31,1,160,2861,0,2,,
0,37,pack,2019-08-21 05:03:02,2019-08-21 05:03:44,1,160,2861,,,,
0,37,pack,2019-08-21 05:04:21,2019-08-21 05:05:07,1,160,2861,,,,
0,37,receipt,2019-08-21 05:02:54,2019-08-21 05:05:56,1,160,2861,0,2,,
0,38,pack,2019-08-21 05:12:39,2019-08-21 05:13:28,1,160,2861,,,,
0,38,receipt,2019-08-21 05:12:27,2019-08-21 05:14:18,1,160,2861,0,1,,
0,39,pack,2019-08-21 05:20:27,2019-08-21 05:21:08,1,160,2861,,,,
0,39,receipt,2019-08-21 05:20:18,2019-08-21 05:21:47,1,160,2861,0,1,,
0,40,pack,2019-08-21 05:25:11,2019-08-21 05:25:48,1,160,2861,,,,
0,40,receipt,2019-08-21 05:25:01,2019-08-21 05:26:38,1,160,2861,0,1,,
0,1,pack,2019-08-21 00:30:23,2019-08-21 00:31:10,1,183,2797,,,,
0,1,receipt,2019-08-21 00:30:20,2019-08-21 00:32:01,1,183,2797,0,1,,
0,2,pack,2019-08-21 00:45:59,2019-08-21 00:46:43,1,183,2797,,,,
0,2,receipt,2019-08-21 00:45:56,2019-08-21 00:48:33,1,183,2797,0,1,,
0,3,pack,2019-08-21 01:04:59,2019-08-21 01:05:45,1,183,2797,,,,
0,3,receipt,2019-08-21 01:04:57,2019-08-21 01:06:35,1,183,2797,0,1,,
0,4,pack,2019-08-21 01:07:59,2019-08-21 01:08:51,1,183,2797,,,,
0,4,receipt,2019-08-21 01:07:57,2019-08-21 01:09:49,1,183,2797,0,1,,
0,5,pack,2019-08-21 01:11:02,2019-08-21 01:11:46,1,183,2797,,,,
0,5,pack,2019-08-21 01:12:43,2019-08-21 01:13:32,1,183,2797,,,,
0,5,receipt,2019-08-21 01:14:20,2019-08-21 01:14:42,0,183,2797,0,2,,
0,6,pack,2019-08-21 01:15:55,2019-08-21 01:16:44,1,183,2797,,,,
0,6,receipt,2019-08-21 01:15:53,2019-08-21 01:18:19,1,183,2797,0,1,,
0,7,pack,2019-08-21 01:23:13,2019-08-21 01:23:57,1,183,2797,,,,
0,7,pack,2019-08-21 01:25:36,2019-08-21 01:26:20,1,183,2797,,,,
0,7,receipt,2019-08-21 01:23:07,2019-08-21 01:27:26,1,183,2797,0,2,,
0,8,pack,2019-08-21 01:56:22,2019-08-21 01:57:03,1,183,2797,,,,
0,8,receipt,2019-08-21 01:56:19,2019-08-21 01:57:46,1,183,2797,0,1,,
0,9,pack,2019-08-21 02:14:48,2019-08-21 02:15:30,1,183,2797,,,,
0,9,receipt,2019-08-21 02:16:20,2019-08-21 02:16:28,0,183,2797,0,1,,
0,10,pack,2019-08-21 02:28:00,2019-08-21 02:28:40,1,183,2797,,,,
0,10,receipt,2019-08-21 02:30:58,2019-08-21 02:31:29,0,183,2797,0,1,,
0,11,pack,2019-08-21 02:43:22,2019-08-21 02:44:05,1,183,2797,,,,
0,11,receipt,2019-08-21 02:43:19,2019-08-21 02:44:54,1,183,2797,0,1,,
0,12,pack,2019-08-21 02:54:45,2019-08-21 02:55:30,1,183,2797,,,,
0,12,receipt,2019-08-21 02:54:42,2019-08-21 02:57:02,1,183,2797,0,1,,
0,13,pack,2019-08-21 03:34:04,2019-08-21 03:34:49,1,183,2797,,,,
0,13,receipt,2019-08-21 03:33:52,2019-08-21 03:36:07,1,183,2797,0,1,,
0,14,pack,2019-08-21 03:37:21,2019-08-21 03:38:01,1,183,2797,,,,
0,14,receipt,2019-08-21 03:37:19,2019-08-21 03:39:01,1,183,2797,0,1,,
0,15,pack,2019-08-21 03:39:54,2019-08-21 03:41:05,1,183,2797,,,,
0,15,pack,2019-08-21 03:42:33,2019-08-21 03:43:17,1,183,2797,,,,
0,15,receipt,2019-08-21 03:45:13,2019-08-21 03:45:42,0,183,2797,0,2,,
0,16,pack,2019-08-21 04:00:26,2019-08-21 04:01:18,1,183,2797,,,,
0,16,pack,2019-08-21 04:02:01,2019-08-21 04:02:47,1,183,2797,,,,
0,16,receipt,2019-08-21 04:03:23,2019-08-21 04:03:29,0,183,2797,0,2,,
0,17,pack,2019-08-21 04:04:38,2019-08-21 04:05:27,1,183,2797,,,,
0,17,receipt,2019-08-21 04:07:50,2019-08-21 04:08:10,0,183,2797,0,1,,
0,18,pack,2019-08-21 04:11:38,2019-08-21 04:13:00,1,183,2797,,,,
0,18,receipt,2019-08-21 04:13:28,2019-08-21 04:14:19,0,183,2797,0,1,,
0,19,pack,2019-08-21 04:15:33,2019-08-21 04:16:48,1,183,2797,,,,
0,19,receipt,2019-08-21 04:18:34,2019-08-21 04:18:57,0,183,2797,0,1,,
0,20,pack,2019-08-21 04:19:58,2019-08-21 04:20:49,1,183,2797,,,,
0,20,receipt,2019-08-21 04:21:45,2019-08-21 04:22:19,0,183,2797,0,1,,
0,21,pack,2019-08-21 04:24:48,2019-08-21 04:25:37,1,183,2797,,,,
0,21,pack,2019-08-21 04:27:15,2019-08-21 04:28:00,1,183,2797,,,,
0,21,receipt,2019-08-21 04:29:30,2019-08-21 04:29:54,0,183,2797,0,2,,
0,22,pack,2019-08-21 04:30:58,2019-08-21 04:31:44,1,183,2797,,,,
0,22,receipt,2019-08-21 04:32:43,2019-08-21 04:33:02,0,183,2797,0,1,,
0,23,pack,2019-08-21 04:33:38,2019-08-21 04:34:23,1,183,2797,,,,
0,23,receipt,2019-08-21 04:35:54,2019-08-21 04:36:08,0,183,2797,0,1,,
0,24,pack,2019-08-21 04:37:16,2019-08-21 04:38:00,1,183,2797,,,,
0,24,receipt,2019-08-21 04:38:47,2019-08-21 04:38:55,0,183,2797,0,1,,
0,25,pack,2019-08-21 04:40:36,2019-08-21 04:41:25,1,183,2797,,,,
0,25,receipt,2019-08-21 04:42:03,2019-08-21 04:42:23,0,183,2797,0,1,,
0,26,pack,2019-08-21 04:46:41,2019-08-21 04:47:29,1,183,2797,,,,
0,26,issue,2019-08-21 04:47:29,None,1,183,2797,,,,
0,26,issue,2019-08-21 04:47:29,None,1,183,2797,,,,
0,26,pack,2019-08-21 04:48:23,2019-08-21 04:49:10,1,183,2797,,,,
0,26,alarm,2019-08-21 04:48:55,None,1,183,2797,,,,
0,26,pack,2019-08-21 04:49:46,2019-08-21 04:50:30,1,183,2797,,,,
0,26,pack,2019-08-21 04:52:31,2019-08-21 04:53:40,1,183,2797,,,,
0,26,receipt,2019-08-21 04:50:36,2019-08-21 04:54:54,1,183,2797,0,3,,
0,27,pack,2019-08-21 04:59:30,2019-08-21 05:00:20,1,183,2797,,,,
0,27,receipt,2019-08-21 05:01:48,2019-08-21 05:02:05,0,183,2797,0,1,,
0,28,pack,2019-08-21 05:04:27,2019-08-21 05:05:11,1,183,2797,,,,
0,28,receipt,2019-08-21 05:06:04,2019-08-21 05:06:10,0,183,2797,0,1,,
0,29,pack,2019-08-21 05:14:10,2019-08-21 05:15:01,1,183,2797,,,,
0,29,receipt,2019-08-21 05:14:02,2019-08-21 05:15:36,1,183,2797,0,1,,
0,30,pack,2019-08-21 05:18:50,2019-08-21 05:19:36,1,183,2797,,,,
0,30,receipt,2019-08-21 05:20:16,2019-08-21 05:20:23,0,183,2797,0,1,,
0,31,pack,2019-08-21 05:34:48,2019-08-21 05:35:30,1,183,2797,,,,
0,31,receipt,2019-08-21 05:34:46,2019-08-21 05:36:25,1,183,2797,0,1,,
0,32,pack,2019-08-21 05:42:50,2019-08-21 05:43:36,1,183,2797,,,,
0,1,pack,2019-08-21 00:33:02,2019-08-21 00:33:53,1,142,2803,,,,
0,1,receipt,2019-08-21 00:34:25,2019-08-21 00:34:27,0,142,2803,0,1,,
0,2,pack,2019-08-21 00:35:14,2019-08-21 00:36:09,1,142,2803,,,,
0,2,receipt,2019-08-21 00:37:19,2019-08-21 00:37:56,0,142,2803,0,1,,
0,3,pack,2019-08-21 00:38:27,2019-08-21 00:39:29,1,142,2803,,,,
0,3,receipt,2019-08-21 00:40:07,2019-08-21 00:40:16,0,142,2803,0,1,,
0,4,pack,2019-08-21 00:42:34,2019-08-21 00:43:18,1,142,2803,,,,
0,4,receipt,2019-08-21 00:43:54,2019-08-21 00:44:04,0,142,2803,0,1,,
0,5,pack,2019-08-21 00:49:15,2019-08-21 00:49:59,1,142,2803,,,,
0,5,receipt,2019-08-21 00:50:10,2019-08-21 00:50:28,0,142,2803,0,1,,
0,6,pack,2019-08-21 01:42:02,2019-08-21 01:42:54,1,142,2803,,,,
0,6,pack,2019-08-21 01:43:38,2019-08-21 01:44:32,1,142,2803,,,,
0,6,receipt,2019-08-21 01:44:40,2019-08-21 01:45:04,0,142,2803,0,2,,
0,7,pack,2019-08-21 01:51:55,2019-08-21 01:52:40,1,142,2803,,,,
0,7,pack,2019-08-21 01:53:45,2019-08-21 01:56:22,1,142,2803,,,,
0,7,alarm,2019-08-21 01:53:53,None,1,142,2803,,,,
0,7,issue,2019-08-21 01:56:22,None,1,142,2803,,,,
0,7,receipt,2019-08-21 01:57:28,2019-08-21 01:57:33,0,142,2803,2,0,,
0,8,pack,2019-08-21 01:58:00,2019-08-21 01:58:50,1,142,2803,,,,
0,8,receipt,2019-08-21 01:59:03,2019-08-21 01:59:08,0,142,2803,0,1,,
0,9,pack,2019-08-21 01:59:34,2019-08-21 02:00:24,1,142,2803,,,,
0,9,receipt,2019-08-21 02:00:51,2019-08-21 02:00:54,0,142,2803,0,1,,
0,10,pack,2019-08-21 02:01:23,2019-08-21 02:02:14,1,142,2803,,,,
0,10,receipt,2019-08-21 02:02:48,2019-08-21 02:02:50,0,142,2803,0,1,,
0,11,pack,2019-08-21 02:27:37,2019-08-21 02:28:45,1,142,2803,,,,
0,11,receipt,2019-08-21 02:29:48,2019-08-21 02:30:03,0,142,2803,0,1,,
0,12,pack,2019-08-21 02:45:46,2019-08-21 02:46:41,1,142,2803,,,,
0,12,receipt,2019-08-21 02:47:11,2019-08-21 02:47:13,0,142,2803,0,1,,
0,13,pack,2019-08-21 03:11:12,2019-08-21 03:12:06,1,142,2803,,,,
0,13,receipt,2019-08-21 03:12:15,2019-08-21 03:12:20,0,142,2803,0,1,,
0,14,pack,2019-08-21 03:35:15,2019-08-21 03:36:06,1,142,2803,,,,
0,14,receipt,2019-08-21 03:36:26,2019-08-21 03:36:27,0,142,2803,0,1,,
0,15,pack,2019-08-21 03:41:06,2019-08-21 03:41:53,1,142,2803,,,,
0,15,receipt,2019-08-21 03:42:17,2019-08-21 03:42:19,0,142,2803,0,1,,
0,16,pack,2019-08-21 03:42:44,2019-08-21 03:43:30,1,142,2803,,,,
0,16,receipt,2019-08-21 03:43:58,2019-08-21 03:44:01,0,142,2803,0,1,,
0,17,pack,2019-08-21 03:44:24,2019-08-21 03:45:05,1,142,2803,,,,
0,17,pack,2019-08-21 03:45:34,2019-08-21 03:46:24,1,142,2803,,,,
0,17,receipt,2019-08-21 03:46:54,2019-08-21 03:46:59,0,142,2803,0,2,,
0,18,pack,2019-08-21 04:04:54,2019-08-21 04:05:37,1,142,2803,,,,
0,18,receipt,2019-08-21 04:06:09,2019-08-21 04:06:11,0,142,2803,0,1,,
0,19,pack,2019-08-21 04:25:57,2019-08-21 04:26:41,1,142,2803,,,,
0,19,receipt,2019-08-21 04:27:22,2019-08-21 04:27:24,0,142,2803,0,1,,
0,20,pack,2019-08-21 04:35:02,2019-08-21 04:36:07,1,142,2803,,,,
0,20,receipt,2019-08-21 04:36:44,2019-08-21 04:36:46,0,142,2803,0,1,,
0,21,pack,2019-08-21 04:40:12,2019-08-21 04:40:52,1,142,2803,,,,
0,21,issue,2019-08-21 04:40:52,None,1,142,2803,,,,
0,21,issue,2019-08-21 04:40:52,None,1,142,2803,,,,
0,21,pack,2019-08-21 04:41:58,2019-08-21 04:43:26,1,142,2803,,,,
0,21,receipt,2019-08-21 04:44:56,2019-08-21 04:45:17,0,142,2803,1,0,,
0,22,pack,2019-08-21 04:49:38,2019-08-21 04:50:32,1,142,2803,,,,
0,22,receipt,2019-08-21 04:50:48,2019-08-21 04:51:02,0,142,2803,0,1,,
0,23,pack,2019-08-21 04:57:13,2019-08-21 04:58:06,1,142,2803,,,,
0,23,receipt,2019-08-21 04:58:28,2019-08-21 04:59:03,0,142,2803,0,1,,
0,1,pack,2019-08-21 00:35:50,2019-08-21 00:36:36,1,144,28552,,,,
0,1,pack,2019-08-21 00:37:17,2019-08-21 00:38:02,1,144,28552,,,,
0,1,pack,2019-08-21 00:38:53,2019-08-21 00:39:38,1,144,28552,,,,
0,1,receipt,2019-08-21 00:35:43,2019-08-21 00:40:20,1,144,28552,0,3,,
0,2,pack,2019-08-21 01:41:17,2019-08-21 01:41:59,1,144,28552,,,,
0,2,receipt,2019-08-21 01:41:11,2019-08-21 01:42:40,1,144,28552,0,1,,
0,3,pack,2019-08-21 01:59:40,2019-08-21 02:00:23,1,144,28552,,,,
0,3,receipt,2019-08-21 01:59:32,2019-08-21 02:01:03,1,144,28552,0,1,,
0,4,pack,2019-08-21 02:03:45,2019-08-21 02:04:32,1,144,28552,,,,
0,4,receipt,2019-08-21 02:03:38,2019-08-21 02:05:20,1,144,28552,0,1,,
0,5,pack,2019-08-21 02:07:44,2019-08-21 02:08:24,1,144,28552,,,,
0,5,receipt,2019-08-21 02:07:39,2019-08-21 02:09:03,1,144,28552,0,1,,
0,6,pack,2019-08-21 02:11:47,2019-08-21 02:12:29,1,144,28552,,,,
0,6,receipt,2019-08-21 02:11:41,2019-08-21 02:13:09,1,144,28552,0,1,,
0,7,pack,2019-08-21 02:13:48,2019-08-21 02:14:27,1,144,28552,,,,
0,7,receipt,2019-08-21 02:13:43,2019-08-21 02:15:03,1,144,28552,0,1,,
0,8,pack,2019-08-21 02:19:05,2019-08-21 02:20:02,1,144,28552,,,,
0,8,receipt,2019-08-21 02:18:54,2019-08-21 02:20:50,1,144,28552,0,1,,
0,9,pack,2019-08-21 02:22:40,2019-08-21 02:23:28,1,144,28552,,,,
0,9,receipt,2019-08-21 02:22:31,2019-08-21 02:24:13,1,144,28552,0,1,,
0,10,pack,2019-08-21 02:42:35,2019-08-21 02:43:18,1,144,28552,,,,
0,10,receipt,2019-08-21 02:42:29,2019-08-21 02:44:18,1,144,28552,0,1,,
0,11,pack,2019-08-21 02:55:14,2019-08-21 02:55:53,1,144,28552,,,,
0,11,receipt,2019-08-21 02:55:04,2019-08-21 02:56:41,1,144,28552,0,1,,
0,12,pack,2019-08-21 03:04:50,2019-08-21 03:05:32,1,144,28552,,,,
0,12,receipt,2019-08-21 03:04:45,2019-08-21 03:06:10,1,144,28552,0,1,,
0,13,pack,2019-08-21 03:11:38,2019-08-21 03:12:35,1,144,28552,,,,
0,13,receipt,2019-08-21 03:11:29,2019-08-21 03:13:22,1,144,28552,0,1,,
0,14,pack,2019-08-21 03:18:18,2019-08-21 03:18:59,1,144,28552,,,,
0,14,receipt,2019-08-21 03:18:09,2019-08-21 03:19:41,1,144,28552,0,1,,
0,15,pack,2019-08-21 03:20:44,2019-08-21 03:21:28,1,144,28552,,,,
0,15,receipt,2019-08-21 03:20:36,2019-08-21 03:22:01,1,144,28552,0,1,,
0,16,pack,2019-08-21 03:22:35,2019-08-21 03:23:14,1,144,28552,,,,
0,16,receipt,2019-08-21 03:22:29,2019-08-21 03:24:00,1,144,28552,0,1,,
0,17,pack,2019-08-21 03:29:09,2019-08-21 03:29:53,1,144,28552,,,,
0,17,receipt,2019-08-21 03:29:02,2019-08-21 03:30:34,1,144,28552,0,1,,
0,18,pack,2019-08-21 03:31:05,2019-08-21 03:31:45,1,144,28552,,,,
0,18,receipt,2019-08-21 03:31:00,2019-08-21 03:32:31,1,144,28552,0,1,,
0,19,pack,2019-08-21 03:43:57,2019-08-21 03:44:42,1,144,28552,,,,
0,19,receipt,2019-08-21 03:45:21,2019-08-21 03:45:24,0,144,28552,0,1,,
0,20,pack,2019-08-21 03:46:10,2019-08-21 03:47:06,1,144,28552,,,,
0,20,receipt,2019-08-21 03:46:02,2019-08-21 03:48:13,1,144,28552,0,1,,
0,21,pack,2019-08-21 03:48:51,2019-08-21 03:49:35,1,144,28552,,,,
0,21,receipt,2019-08-21 03:48:43,2019-08-21 03:50:20,1,144,28552,0,1,,
0,22,pack,2019-08-21 03:51:07,2019-08-21 03:51:52,1,144,28552,,,,
0,22,receipt,2019-08-21 03:50:59,2019-08-21 03:52:34,1,144,28552,0,1,,
0,23,pack,2019-08-21 03:55:59,2019-08-21 03:56:41,1,144,28552,,,,
0,23,receipt,2019-08-21 03:55:50,2019-08-21 03:57:21,1,144,28552,0,1,,
0,24,pack,2019-08-21 03:58:07,2019-08-21 03:58:48,1,144,28552,,,,
0,24,receipt,2019-08-21 03:58:01,2019-08-21 03:59:33,1,144,28552,0,1,,
0,25,pack,2019-08-21 04:00:21,2019-08-21 04:01:01,1,144,28552,,,,
0,25,receipt,2019-08-21 04:00:14,2019-08-21 04:01:48,1,144,28552,0,1,,
0,26,pack,2019-08-21 04:02:41,2019-08-21 04:03:20,1,144,28552,,,,
0,26,receipt,2019-08-21 04:02:35,2019-08-21 04:03:52,1,144,28552,0,1,,
0,27,pack,2019-08-21 04:04:31,2019-08-21 04:05:10,1,144,28552,,,,
0,27,receipt,2019-08-21 04:04:25,2019-08-21 04:05:53,1,144,28552,0,1,,
0,28,pack,2019-08-21 04:06:45,2019-08-21 04:07:31,1,144,28552,,,,
0,28,pack,2019-08-21 04:08:40,2019-08-21 04:10:25,1,144,28552,,,,
0,28,receipt,2019-08-21 04:12:08,2019-08-21 04:12:11,0,144,28552,1,0,,
0,28,receipt,2019-08-21 04:12:22,2019-08-21 04:12:25,0,144,28552,0,1,,
0,29,pack,2019-08-21 04:13:22,2019-08-21 04:14:05,1,144,28552,,,,
0,29,pack,2019-08-21 04:14:38,2019-08-21 04:15:15,1,144,28552,,,,
0,29,receipt,2019-08-21 04:13:15,2019-08-21 04:15:50,1,144,28552,0,2,,
0,30,pack,2019-08-21 04:16:20,2019-08-21 04:17:03,1,144,28552,,,,
0,30,receipt,2019-08-21 04:16:15,2019-08-21 04:17:49,1,144,28552,0,1,,
0,31,pack,2019-08-21 04:18:20,2019-08-21 04:18:59,1,144,28552,,,,
0,31,receipt,2019-08-21 04:18:15,2019-08-21 04:19:48,1,144,28552,0,1,,
0,32,pack,2019-08-21 04:24:33,2019-08-21 04:25:10,1,144,28552,,,,
0,32,pack,2019-08-21 04:25:39,2019-08-21 04:26:27,1,144,28552,,,,
0,32,receipt,2019-08-21 04:24:28,2019-08-21 04:26:56,1,144,28552,0,2,,
0,33,pack,2019-08-21 04:27:31,2019-08-21 04:28:09,1,144,28552,,,,
0,33,receipt,2019-08-21 04:27:23,2019-08-21 04:29:03,1,144,28552,0,1,,
0,34,pack,2019-08-21 04:30:36,2019-08-21 04:31:13,1,144,28552,,,,
0,34,receipt,2019-08-21 04:30:30,2019-08-21 04:32:04,1,144,28552,0,1,,
0,35,pack,2019-08-21 04:32:56,2019-08-21 04:33:33,1,144,28552,,,,
0,35,receipt,2019-08-21 04:32:51,2019-08-21 04:34:16,1,144,28552,0,1,,
0,36,pack,2019-08-21 04:43:52,2019-08-21 04:44:32,1,144,28552,,,,
0,36,pack,2019-08-21 04:45:14,2019-08-21 04:45:59,1,144,28552,,,,
0,36,receipt,2019-08-21 04:43:47,2019-08-21 04:46:29,1,144,28552,0,2,,
0,37,pack,2019-08-21 04:50:14,2019-08-21 04:50:56,1,144,28552,,,,
0,37,receipt,2019-08-21 04:50:06,2019-08-21 04:52:14,1,144,28552,0,1,,
0,38,pack,2019-08-21 04:53:27,2019-08-21 04:54:11,1,144,28552,,,,
0,38,receipt,2019-08-21 04:53:22,2019-08-21 04:54:51,1,144,28552,0,1,,
0,39,pack,2019-08-21 04:55:28,2019-08-21 04:56:10,1,144,28552,,,,
0,39,receipt,2019-08-21 04:56:51,2019-08-21 04:56:53,0,144,28552,0,1,,
0,40,pack,2019-08-21 05:14:46,2019-08-21 05:15:31,1,144,28552,,,,
0,40,receipt,2019-08-21 05:14:39,2019-08-21 05:16:32,1,144,28552,0,1,,
0,41,pack,2019-08-21 05:25:11,2019-08-21 05:26:12,1,144,28552,,,,
0,41,receipt,2019-08-21 05:27:11,2019-08-21 05:27:29,0,144,28552,0,1,,
0,42,pack,2019-08-21 05:28:44,2019-08-21 05:29:25,1,144,28552,,,,
0,42,receipt,2019-08-21 05:28:38,2019-08-21 05:30:10,1,144,28552,0,1,,
0,43,pack,2019-08-21 05:31:18,2019-08-21 05:31:57,1,144,28552,,,,
0,43,receipt,2019-08-21 05:31:12,2019-08-21 05:32:19,1,144,28552,0,1,,
0,44,pack,2019-08-21 05:33:58,2019-08-21 05:34:38,1,144,28552,,,,
0,44,receipt,2019-08-21 05:33:52,2019-08-21 05:35:28,1,144,28552,0,1,,
0,45,pack,2019-08-21 05:36:12,2019-08-21 05:36:51,1,144,28552,,,,
0,45,receipt,2019-08-21 05:36:03,2019-08-21 05:37:25,1,144,28552,0,1,,
0,46,pack,2019-08-21 05:40:32,2019-08-21 05:41:14,1,144,28552,,,,
0,46,receipt,2019-08-21 05:40:27,2019-08-21 05:41:37,1,144,28552,0,1,,
0,47,pack,2019-08-21 05:42:18,2019-08-21 05:43:00,1,144,28552,,,,
0,47,pack,2019-08-21 05:43:41,2019-08-21 05:44:25,1,144,28552,,,,
0,47,receipt,2019-08-21 05:42:13,2019-08-21 05:45:08,1,144,28552,0,2,,
0,48,pack,2019-08-21 05:45:50,2019-08-21 05:46:27,1,144,28552,,,,
0,1,pack,2019-08-21 00:45:02,2019-08-21 00:45:33,1,3,3019,,,,
0,1,pack,2019-08-21 00:46:52,2019-08-21 00:47:30,1,3,3019,,,,
0,1,receipt,2019-08-21 00:44:53,2019-08-21 00:49:13,1,3,3019,0,2,,
0,2,pack,2019-08-21 01:12:53,2019-08-21 01:13:30,1,3,3019,,,,
0,2,receipt,2019-08-21 01:12:46,2019-08-21 01:14:18,1,3,3019,0,1,,
0,3,pack,2019-08-21 01:23:59,2019-08-21 01:24:35,1,3,3019,,,,
0,3,receipt,2019-08-21 01:23:54,2019-08-21 01:25:25,1,3,3019,0,1,,
0,4,pack,2019-08-21 01:48:06,2019-08-21 01:48:39,1,3,3019,,,,
0,4,receipt,2019-08-21 01:48:00,2019-08-21 01:49:30,1,3,3019,0,1,,
0,5,pack,2019-08-21 01:50:46,2019-08-21 01:51:57,1,3,3019,,,,
0,5,receipt,2019-08-21 01:50:36,2019-08-21 01:52:40,1,3,3019,0,1,,
0,6,pack,2019-08-21 02:10:22,2019-08-21 02:11:01,1,3,3019,,,,
0,6,receipt,2019-08-21 02:10:14,2019-08-21 02:12:14,1,3,3019,0,1,,
0,7,pack,2019-08-21 02:12:50,2019-08-21 02:13:26,1,3,3019,,,,
0,7,receipt,2019-08-21 02:12:44,2019-08-21 02:14:16,1,3,3019,0,1,,
0,8,pack,2019-08-21 02:29:51,2019-08-21 02:31:39,1,3,3019,,,,
0,8,receipt,2019-08-21 02:29:37,2019-08-21 02:32:43,1,3,3019,1,0,,
